Frequency,Sum,Coating Thermal,Electronic,Quantum Vacuum,HDa_DC Quantum,HDb_DC Quantum,INTERa_I Quantum,INTERa_Q Quantum,INTERb_I Quantum,INTERb_Q Quantum,REFL_I Quantum,REFL_Q Quantum,Seismic,mdlSagnacSpeedmeter/Actuation/M2a Seismic Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Seismic Noise{1},Suspension Thermal,mdlSagnacSpeedmeter/Actuation/M1a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Suspension Thermal Noise{1},Brownian,mdlSagnacSpeedmeter/Actuation/M1a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Coating Brownian Noise{1},Thermooptic,mdlSagnacSpeedmeter/Actuation/M1a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Coating Thermooptic Noise{1},ADC,mdlSagnacSpeedmeter/Sensing/HDa_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/HDb_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_Q ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_Q ADC Noise{1},DAC,mdlSagnacSpeedmeter/Control/M2a Coil DAC Noise{1},mdlSagnacSpeedmeter/Control/M2a ESD DAC Noise{1},mdlSagnacSpeedmeter/Control/M2b Coil DAC Noise{1},mdlSagnacSpeedmeter/Control/M2b ESD DAC Noise{1},Op-amp,Current,mdlSagnacSpeedmeter/Sensing/HDb_DC Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Current Noise{1},Voltage,mdlSagnacSpeedmeter/Sensing/HDb_DC Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Voltage Noise{1},
1.08389645191474071062e+00,1.63186774846232035552e-01,3.91355725345086698111e-11,1.89189823939492156833e-03,2.47858702907753626849e-05,0.00000000000000000000e+00,5.83840928050641100447e-06,1.69695293587330933488e-05,0.00000000000000000000e+00,1.70964153110391266438e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.63175805778317611905e-01,1.17374146905225448800e-01,1.13356310938887705486e-01,1.54930860077383627567e-07,8.77142079044373464454e-08,8.47120665818237540919e-08,4.86099775260598695433e-08,4.69460085622948660853e-08,4.86096411483125949999e-08,4.69457140095748244933e-08,3.91355725345081075868e-11,1.68565076631372718766e-11,1.62795701359171530919e-11,1.59423822388632496393e-11,1.53966582825062381126e-11,1.59422719186595256875e-11,1.53965616794570007404e-11,6.62104118773959288195e-18,2.32874411331346211492e-18,2.24903959223988296249e-18,2.93762490181801485901e-18,2.83706701406363660898e-18,2.93760457365295270495e-18,2.83704921349162808155e-18,7.25928699389542976250e-11,0.00000000000000000000e+00,7.25845941979456636303e-11,7.49267924076451342450e-13,0.00000000000000000000e+00,8.00030419069921204058e-13,0.00000000000000000000e+00,1.89189823939492026729e-03,1.35998952929072326225e-03,6.77795543846528789891e-05,1.31343570304896166238e-03,1.20037050627972599068e-07,2.49156931735316040075e-12,2.36007118826666429157e-12,2.32893589857493908317e-12,2.72958143312567483752e-13,2.67371363490411539058e-13,7.98737534794296436637e-13,7.87995440658598626622e-13,9.14255267260873735663e-14,9.31998286124405091562e-14,
1.23246458502535749524e+00,1.92517409188824595301e-01,4.41616958364635454708e-11,2.07944227559848579534e-03,9.48302245579407085711e-06,0.00000000000000000000e+00,2.44646296213627606264e-06,6.39704323562602187052e-06,0.00000000000000000000e+00,6.55899166896264199946e-06,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.92506178266142413680e-01,1.37729051365298421628e-01,1.34496606204955210240e-01,1.90419340549845662507e-07,1.35901312274172323385e-07,1.32712052354198772214e-07,6.74714162683346984607e-09,6.58878895991675820041e-09,6.74705031863502208067e-09,6.58870165050306593060e-09,4.41616958364628281501e-11,1.89187816726843010572e-11,1.84748057381348555443e-11,1.78937075913856089508e-11,1.74737495595496128445e-11,1.78934654381458986919e-11,1.74735180112577573933e-11,7.97490066341043299232e-18,2.69894476437246950878e-18,2.63560736005167722363e-18,3.55461796536606653765e-18,3.47119252896390507793e-18,3.55456986117905853963e-18,3.47114653146931895478e-18,5.57521123249676932523e-11,0.00000000000000000000e+00,5.57450377784366612562e-11,5.86438251563572268913e-13,0.00000000000000000000e+00,6.66994717810485055387e-13,0.00000000000000000000e+00,2.07944227559848492798e-03,1.48697748231269282621e-03,6.66748142875077349579e-05,1.45207872004322066997e-03,6.76651997616125974345e-08,1.78919685576552287235e-12,1.70317813951843757623e-12,1.67992365056153977971e-12,2.00451523521260761252e-13,1.96192481852596117013e-13,5.48096354437563140083e-13,5.40260385714779128820e-13,6.35315087734141014696e-14,6.70229570224895461196e-14,
1.40139673919811724723e+00,2.95657215898201042314e-01,2.35776226791138981477e-11,2.12701407895016887314e-03,2.63671220722028999212e-06,0.00000000000000000000e+00,6.73156953527527552297e-07,1.70649655706173683556e-06,0.00000000000000000000e+00,1.89393254377194472647e-06,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,2.95649564716052470903e-01,2.09137218612756164982e-01,2.08974373806243368668e-01,1.99671629910647074116e-07,1.41228664611078498626e-07,1.41119789889609043088e-07,1.45221125935070987359e-09,1.45108049549460453092e-09,1.45218994211510151754e-09,1.45106067562503437979e-09,2.35776226791134910197e-11,9.98660534879655170459e-12,9.97890656555895830519e-12,9.44558434781380436653e-12,9.43822954642968734084e-12,9.44544569460773383316e-12,9.43810063250715671130e-12,4.36927423603006548705e-18,1.47117854362291048891e-18,1.47004439600061415476e-18,1.92203481086946486759e-18,1.92053821904763926323e-18,1.92200659702065551077e-18,1.92051198699702295189e-18,2.40563456043482486298e-11,0.00000000000000000000e+00,2.40513027710284735394e-11,2.74977091657986109852e-13,0.00000000000000000000e+00,4.08639757276163669050e-13,0.00000000000000000000e+00,2.12701407895016843946e-03,1.50390316122462719232e-03,6.52706296358180964538e-05,1.50273215080616411032e-03,3.93856532071499256101e-08,7.49582344738016313082e-13,7.16301666671861627584e-13,7.05603762820550151215e-13,8.81972688496570443913e-14,8.62128142321594459912e-14,2.20874656459394616585e-13,2.16783768155184277387e-13,2.64918800909119358775e-14,3.29938179018986656790e-14,
1.59348418161217164624e+00,4.53576320688325818065e-01,6.14966388457108594262e-11,1.73099798752404773934e-03,3.61305073942141911840e-06,0.00000000000000000000e+00,1.41978316217332396536e-06,2.44145400280622379955e-06,0.00000000000000000000e+00,2.25336498823964334653e-06,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.53573017624359753341e-01,3.21986067844064582921e-01,3.19458063650278234480e-01,2.28128488398576083227e-06,1.61945739705376886204e-06,1.60673583796439051315e-06,2.15368874118109191151e-09,2.13677952086510153901e-09,2.15364567187561781910e-09,2.13673560149742443435e-09,6.14966388457097220529e-11,2.61393984290365967318e-11,2.59340618130312839090e-11,2.47243016906933470522e-11,2.45301841952294147350e-11,2.47238072559675704041e-11,2.45296800018073324292e-11,1.18419473822950003920e-17,4.17877418511977307912e-18,4.14594805285233412879e-18,5.15788314426558112439e-18,5.11738714278549209448e-18,5.15777999730636910274e-18,5.11728196000679440058e-18,6.72825095173687931246e-11,0.00000000000000000000e+00,6.72782047017530414068e-11,6.17897044518864715043e-13,0.00000000000000000000e+00,4.44367310017797303760e-13,0.00000000000000000000e+00,1.73099798752404643830e-03,1.22798802779766711574e-03,6.34870135644970026538e-05,1.21834674481560256525e-03,2.11905122424501106207e-07,1.90912837601037187168e-12,1.83959876598751468160e-12,1.82046977430817336652e-12,1.85993840880224617899e-13,1.88201253470206150306e-13,5.10536518052541313863e-13,5.05696852972503172331e-13,5.30421135711072042766e-14,4.58776998859919854990e-14,
1.81190077443818187142e+00,1.63094266497333784116e+00,5.28211772057325470580e-10,8.54210871121963946813e-04,2.11780204327867690246e-05,0.00000000000000000000e+00,8.62093689665047802409e-06,1.39300688493517692003e-05,0.00000000000000000000e+00,1.34216682393741110023e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.63094244113637931726e+00,1.16204640076166665352e+00,1.14438691393110048011e+00,2.39180052135013906879e-06,1.70407727742072843044e-06,1.67817522545763527792e-06,1.19041940530331936220e-08,1.17232873737870723370e-08,1.19039526613615730876e-08,1.17230447198426611640e-08,5.28211772057314924027e-10,2.25344319793589027029e-10,2.21919075904581799469e-10,2.13145406019638462826e-10,2.09906259595462501988e-10,2.13141083885302598964e-10,2.09901914860046307813e-10,1.05607049557067684925e-16,3.69877895079079340754e-17,3.64255734285503698651e-17,4.63346970444553876971e-17,4.56305539383497119472e-17,4.63337574756006006405e-17,4.56296094563502740666e-17,5.35202104812233042413e-10,0.00000000000000000000e+00,5.35157982261815099033e-10,5.19277893300072453720e-12,0.00000000000000000000e+00,4.50134022933859261655e-12,0.00000000000000000000e+00,8.54210871121796220737e-04,6.07079975454745250120e-04,6.08242282195613714023e-05,5.97854249817550312089e-04,9.08284709016281204016e-07,1.40336823220105977048e-11,1.35518286581881656161e-11,1.33925060201392039719e-11,1.46713715310681072973e-12,1.46299386717746343772e-12,3.64584414562974483086e-12,3.60521214259946686131e-12,3.98088520790756531143e-13,3.68985732367354082537e-13,
2.06025541658543431822e+00,4.55082720162136689090e-01,2.15270118254063200613e-10,2.03240097820545475085e-03,5.91765292420966608456e-06,0.00000000000000000000e+00,2.67245012447162133242e-06,3.82029021039988969319e-06,0.00000000000000000000e+00,3.64444909032100408086e-06,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.55078181745953658233e-01,3.25818014232710673195e-01,3.17708629254315977342e-01,4.59992504089027353994e-07,3.29303413530839899047e-07,3.21105985422431254392e-07,3.33182234056278004313e-09,3.24889558705803683941e-09,3.33174948617659150432e-09,3.24882496243290746905e-09,2.15270118254058676969e-10,9.22836618183515100133e-11,8.99864227001004997405e-11,8.72885400196013374551e-11,8.51159886341719073885e-11,8.72866313485035385876e-11,8.51141383793303092215e-11,4.41408747579434150743e-17,1.55622059210239504978e-17,1.51748122317875707176e-17,1.94498410615315846469e-17,1.89657479705585450541e-17,1.94494157668768381288e-17,1.89653356923535897121e-17,2.07036924874430718260e-10,0.00000000000000000000e+00,2.07020064930638428894e-10,2.01646807143202134320e-12,0.00000000000000000000e+00,1.70728852037664364835e-12,0.00000000000000000000e+00,2.03240097820544434251e-03,1.45449575904584992199e-03,5.94715397627209764052e-05,1.41829436519524043278e-03,2.29655753281131882166e-07,5.04467052457655951051e-12,4.88585963386146365250e-12,4.82773461053621739244e-12,5.34847753975820391848e-13,5.27769620283901901229e-13,1.25581700089410598591e-12,1.24183694807968096618e-12,1.38420868359490982815e-13,1.25526878880242315636e-13,
2.34265167356405834553e+00,2.42392981798885354117e-01,1.02653968375578001872e-10,2.64625139254281559892e-03,2.14074833790681780767e-06,0.00000000000000000000e+00,9.56691722464214843751e-07,1.27187318636028057660e-06,0.00000000000000000000e+00,1.43174124486130639938e-06,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,2.42378536538040895154e-01,1.68019913262901388062e-01,1.74690193546888944409e-01,1.30372922188120598350e-07,9.03625913623059671345e-08,9.39507084443364292196e-08,1.09226777100010001635e-09,1.13563008568654791685e-09,1.09224422930008336663e-09,1.13560685733386065145e-09,1.02653968375575727126e-10,4.26081329596913306582e-11,4.43000163751758910100e-11,4.03019499348706423483e-11,4.19019109352334157264e-11,4.03010813049974243045e-11,4.19010538670932265798e-11,2.16037553802480133047e-17,7.38620363555534717575e-18,7.67949495264286253299e-18,9.21215715731706876031e-18,9.57787375923680219036e-18,9.21195860724898137632e-18,9.57767785193170426151e-18,8.99296672522264471631e-11,0.00000000000000000000e+00,8.99176051413236187658e-11,9.26341725898589619503e-13,0.00000000000000000000e+00,1.14508897123432239565e-12,0.00000000000000000000e+00,2.64625139254281386419e-03,1.83399197787577415523e-03,5.68562184534604999242e-05,1.90680025471072944927e-03,1.29152458485479671131e-07,2.13032852866155519740e-12,2.06653800999763068057e-12,2.03825277760942778749e-12,2.30715180943115180427e-13,2.50749808803127600943e-13,5.17416943348725196592e-13,5.09866056176427750009e-13,5.71159875968519056709e-14,6.70422402987101442792e-14,
2.66375558072700124868e+00,1.01890287569348522712e-01,6.47972247062213543936e-10,2.80598242298736892317e-03,9.34114315343770974321e-06,0.00000000000000000000e+00,4.88024842593962899357e-06,5.56049352624544640733e-06,0.00000000000000000000e+00,5.70272237257894860343e-06,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.01851642480904489019e-01,7.18047453295269921814e-02,7.22345874510248731060e-02,5.39889623517375620104e-07,3.80549962744257328550e-07,3.82828560104108407705e-07,5.10396137844240501760e-09,5.13451503528920930536e-09,5.10384761794918150454e-09,5.13440150216508780024e-09,6.47972247062198447890e-10,2.73521111112268291469e-10,2.75158857906801000957e-10,2.58718116906938127296e-10,2.60266871683456100423e-10,2.58712350425101200169e-10,2.60261116726883915710e-10,1.40055207405996378330e-16,4.87667743379108263093e-17,4.90587723779408355836e-17,6.07089643562304165473e-17,6.10723842034689892509e-17,6.07076112343675778812e-17,6.10710337860432994196e-17,5.47733173266001970263e-10,0.00000000000000000000e+00,5.47675794516745264756e-10,5.48998620726727155077e-12,0.00000000000000000000e+00,5.71954962737041689225e-12,0.00000000000000000000e+00,2.80598242298731558042e-03,1.97783632785003766000e-03,5.37522917296527738594e-05,1.98967617690744150508e-03,4.69607540405506598751e-07,1.19333275416292983361e-11,1.16094004628145322510e-11,1.14634021680531177472e-11,1.28429288428297890576e-12,1.31117566590197716194e-12,2.76154433421049379174e-12,2.72644606272115338950e-12,3.05134794479160895345e-13,3.15454805131511943926e-13,
3.02887274020518981743e+00,5.69758179315169380197e-02,1.56811693981016429879e-09,2.76189393757037948002e-03,1.65388172087087502698e-05,0.00000000000000000000e+00,9.49629917215446238150e-06,9.49543408865449532319e-06,0.00000000000000000000e+00,9.65347130124896072971e-06,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.69088349598932743967e-02,4.01940296413787825913e-02,4.02871626908663654776e-02,9.04506029692153223384e-07,6.38710138458646586919e-07,6.40190480451529240890e-07,9.16370541710223106935e-09,9.18493851685361417503e-09,9.16349638042415055930e-09,9.18472973991340252785e-09,1.56811693981012397374e-09,6.63145272077208459978e-10,6.64682247513368848622e-10,6.27258246604054687298e-10,6.28711658331494653363e-10,6.27243937983884022794e-10,6.28697367490455078848e-10,3.55206944869290989224e-16,1.27835337515228268482e-16,1.28131622178494760549e-16,1.52641996103505262875e-16,1.52995680839318282838e-16,1.52638514130400657740e-16,1.52992203192728387484e-16,1.25484067259894199763e-09,0.00000000000000000000e+00,1.25471234129440384561e-09,1.25493028826768858500e-11,0.00000000000000000000e+00,1.28284531117054713217e-11,0.00000000000000000000e+00,2.76189393757009411801e-03,1.95036920418875615521e-03,5.02875849465292309439e-05,1.95488837846620943858e-03,8.22360356765733170771e-07,2.55802109789575812879e-11,2.49348235359098981407e-11,2.46230135813633939788e-11,2.75836399303752330237e-12,2.80072401726304823883e-12,5.70979587735112417905e-12,5.63815401895236789909e-12,6.31338838025587904787e-13,6.43738682376363406290e-13,
3.44403598540909650083e+00,4.48149146746826699400e-03,3.04796163340191748914e-09,2.60072784787841000329e-03,2.39244239613488056287e-05,0.00000000000000000000e+00,1.49352083564038602155e-05,1.31231190308511168926e-05,0.00000000000000000000e+00,1.33079434975986606694e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,3.64957620468832301050e-03,2.57906716151043392468e-03,2.58221204594931289314e-03,1.25791979777487038090e-06,8.88740405830077454766e-07,8.89824448724733987542e-07,1.33632348353415520872e-08,1.33795298077579387328e-08,1.33629244174234008924e-08,1.33792196542383344248e-08,3.04796163340183311672e-09,1.28966610913815265591e-09,1.29123918196450251117e-09,1.21987790287867753887e-09,1.22136540773986537500e-09,1.21984956603032614854e-09,1.22133709502743264618e-09,7.17106114852474471749e-16,2.54525856052735541803e-16,2.54836314476759396846e-16,3.09861478998683765938e-16,3.10239320465618900089e-16,3.09854281149030502066e-16,3.10232128746736063889e-16,2.30137196280396022364e-09,0.00000000000000000000e+00,2.30113821501418137718e-09,2.30020826404402574888e-11,0.00000000000000000000e+00,2.33822748188172399717e-11,0.00000000000000000000e+00,2.60072784787739128692e-03,1.83757655330041378555e-03,4.65698469189075164041e-05,1.83981727263637755143e-03,1.18412513194595244177e-06,4.40011905776574111899e-11,4.29599450289769899574e-11,4.24234858009565404807e-11,4.75255047367675522720e-12,4.81850530599671365115e-12,9.51566578640730327168e-12,9.39672182579189761727e-12,1.05236386450083174106e-12,1.06866486045981030617e-12,
3.91610506157788007542e+00,9.72538939329918861176e-02,5.28174645512064420165e-09,2.36928141773873335296e-03,3.12962135670209336507e-05,0.00000000000000000000e+00,2.10634472884990771205e-05,1.62564649461910362314e-05,0.00000000000000000000e+00,1.64776066044334202276e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.72250246011771984689e-02,6.87097145169436041012e-02,6.87872120361017330703e-02,1.59394837048514470392e-06,1.12618319306371342664e-06,1.12745376694654704012e-06,1.75318876822918101171e-08,1.75516618555007671310e-08,1.75314741312926566947e-08,1.75512485680365724554e-08,5.28174645512049117323e-09,2.23493297733178365398e-09,2.23745445650885773162e-09,2.11399892945872808980e-09,2.11638330367742073734e-09,2.11394906338695520225e-09,2.11633346938275185130e-09,1.27414921508946486297e-15,4.51988851309671691066e-16,4.52498790752333467762e-16,5.50696554242965770709e-16,5.51317683538710485406e-16,5.50683564135205371057e-16,5.51304701708883195327e-16,3.75566335647625847483e-09,0.00000000000000000000e+00,3.75528285272192337836e-09,3.75275493373185982345e-11,0.00000000000000000000e+00,3.80739579233141221805e-11,0.00000000000000000000e+00,2.36928141773575570012e-03,1.67411773030555271688e-03,4.27310238288909898397e-05,1.67600596369152409285e-03,1.52668841519135357249e-06,6.74593979276673015622e-11,6.59486491036510213316e-11,6.51252830586738561881e-11,7.29243514558829521263e-12,7.39879819778100976052e-12,1.41966915218607371264e-11,1.40194451198859211450e-11,1.56960763592570895219e-12,1.59296596530592822591e-12,
4.45287996939852703804e+00,1.78777193086044616788e-01,9.17910599842053803936e-09,2.08231422622071797937e-03,4.15006422325111897398e-05,0.00000000000000000000e+00,2.97328054112724816016e-05,2.03823215221163573480e-05,0.00000000000000000000e+00,2.05626982046464296258e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.78765060928181951372e-01,1.26434751508604892312e-01,1.26377215587359481574e-01,2.05625060229640294689e-06,1.45394733620926620369e-06,1.45328567064943564716e-06,2.32673538080072500556e-08,2.32567656697221695371e-08,2.32668018786786559344e-08,2.32562139440972502025e-08,9.17910599842025348923e-09,3.88714590294072437352e-09,3.88537693201175148602e-09,3.67681296503390666831e-09,3.67513977931440462561e-09,3.67672574665368619174e-09,3.67505259312436436407e-09,2.28311133972590346692e-15,8.06235714132970516874e-16,8.05868810606369703663e-16,9.89321843173954966648e-16,9.88871638282998617945e-16,9.89298375282196863953e-16,9.88848179052667802882e-16,6.16314998598800974944e-09,0.00000000000000000000e+00,6.16252797420383286322e-09,6.16337852928616596834e-11,0.00000000000000000000e+00,6.21931945608181052131e-11,0.00000000000000000000e+00,2.08231422621159463493e-03,1.47249814542557938384e-03,3.87288337899874241617e-05,1.47182806430048670511e-03,1.99373322499073028181e-06,1.03763982807592054999e-10,1.01549031133698808799e-10,1.00279803977518308521e-10,1.12719194113014213120e-11,1.13626788746562656248e-11,2.13250651558519200974e-11,2.10568586617753494332e-11,2.37050234992567954879e-12,2.39746236849360684603e-12,
5.06322984447242241401e+00,4.80755051631716612270e-02,1.41391422061330668750e-08,1.79819943521114370723e-03,4.93116029609083034537e-05,0.00000000000000000000e+00,3.75299789463185931191e-05,2.24969215164216176732e-05,0.00000000000000000000e+00,2.27381483227440826442e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.80418384140645776670e-02,3.39717201141471469850e-02,3.39696993023067689288e-02,2.37652566994983423777e-06,1.68005594819632793292e-06,1.67995609064824084666e-06,2.75411399514448817320e-08,2.75395016632173945000e-08,2.75404796322154963692e-08,2.75388415600447991918e-08,1.41391422061326036538e-08,5.98641903288933331183e-09,5.98606321787788197173e-09,5.66250563196917943950e-09,5.66216879709846271816e-09,5.66236986920257369440e-09,5.66203307875350313918e-09,3.62275084242495900957e-15,1.29327032060810481907e-15,1.29319345245179821816e-15,1.56366895799109768068e-15,1.56357594294342423563e-15,1.56363146786965850521e-15,1.56353846508877193913e-15,8.87680479915022047541e-09,0.00000000000000000000e+00,8.87590806681249641681e-09,8.87236072617081840501e-11,0.00000000000000000000e+00,8.97081558372175389558e-11,0.00000000000000000000e+00,1.79819943518922807819e-03,1.27131555366790066457e-03,3.49544292693930872874e-05,1.27123992940986738943e-03,2.28067213430900604855e-06,1.40868795961893033402e-10,1.37955951348496881988e-10,1.36234277769717316946e-10,1.52841852709446769948e-11,1.54421421323526908182e-11,2.84986519555681701888e-11,2.81425242072575267156e-11,3.15807318374169954985e-12,3.19344145001361314005e-12,
5.75723950210565771357e+00,3.45082289624789387283e-02,2.14385926899925358184e-08,1.51657985790185404450e-03,5.82938905971674845236e-05,0.00000000000000000000e+00,4.66567073200445847549e-05,2.45780753215640942360e-05,0.00000000000000000000e+00,2.48444673215940041282e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,3.44748378684665776617e-02,2.43776182389128411032e-02,2.43771650331797394562e-02,2.72511999397913913122e-06,1.92642555049136892474e-06,1.92638981809405412322e-06,3.23497589625665976011e-08,3.23491575463396402115e-08,3.23489778872870200637e-08,3.23483766702399396303e-08,2.14385926899917748122e-08,9.07676540902743608923e-09,9.07659704820609729001e-09,8.58565041132322675075e-09,8.58549079500329116407e-09,8.58544311335531347830e-09,8.58528354989786867734e-09,5.70210392216279330801e-15,2.01065896678882296699e-15,2.01062167198392011108e-15,2.47131969196766891902e-15,2.47127374752132896215e-15,2.47126002269094954405e-15,2.47121409346070974642e-15,1.26031321832935799574e-08,0.00000000000000000000e+00,1.26018591833785011505e-08,1.25959109236616687846e-10,0.00000000000000000000e+00,1.27358763615573391296e-10,0.00000000000000000000e+00,1.51657985784947471966e-03,1.07216376861511762490e-03,3.13099367129695139566e-05,1.07214383614128425971e-03,2.56923938994710391088e-06,1.88533525232743686014e-10,1.84722278512806762346e-10,1.82417454692990015353e-10,2.04604876067909589781e-11,2.06775445637590922513e-11,3.77169717464519040689e-11,3.72460563794623967175e-11,4.17809225711911308744e-12,4.22430905492969237474e-12,
6.54637606878372046992e+00,3.73590910300036771474e-02,3.17270917957261923229e-08,1.25486880643390350844e-03,6.78744166895974530580e-05,0.00000000000000000000e+00,5.66858167956000723493e-05,2.62544919427500245297e-05,0.00000000000000000000e+00,2.65397111513453358498e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,3.73379481294317805418e-02,2.64020324313032662966e-02,2.64018002040116266105e-02,3.06808647629830760786e-06,2.16882621172739313578e-06,2.16880720865670187762e-06,3.74932226505282070622e-08,3.74928928672629682662e-08,3.74923125610929373928e-08,3.74919829568768449449e-08,3.17270917957250011829e-08,1.34326816703622457342e-08,1.34325639743486265060e-08,1.27058942519881798488e-08,1.27057824933556038082e-08,1.27055858362450940948e-08,1.27054741382896074256e-08,8.68612141117240011483e-15,3.05343055639662370025e-15,3.05340380249794776071e-15,3.76841712548096566582e-15,3.76838397919967614090e-15,3.76832565303951758597e-15,3.76829252475433045384e-15,1.74384642478643754660e-08,0.00000000000000000000e+00,1.74367030172013503956e-08,1.74280938635695283318e-10,0.00000000000000000000e+00,1.76208309661211686642e-10,0.00000000000000000000e+00,1.25486880631271138960e-03,8.87108772000109188985e-04,2.78866212683189896671e-05,8.87100969443949203402e-04,2.82029484098061834633e-06,2.46265429979588315016e-10,2.41341855590352090475e-10,2.38330780511755141915e-10,2.67296262107000029943e-11,2.70158731690878274342e-11,4.89976605894317133009e-11,4.83860995575880437348e-11,5.42706137321214693616e-12,5.48663081423531030162e-12,
7.44367845358359314645e+00,3.09544772339982281195e-02,4.59964519284317400386e-08,1.02161712688392486252e-03,7.80462280274743486859e-05,0.00000000000000000000e+00,6.75386810847146168727e-05,2.75063283545851707153e-05,0.00000000000000000000e+00,2.78054341290237374878e-05,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,3.09375153576442150916e-02,2.18761223040508379079e-02,2.18761315008545592642e-02,3.39939339295177976540e-06,2.40294853800029857682e-06,2.40294961608147301932e-06,4.34369862454393332733e-08,4.34370045066688130418e-08,4.34359275567799348102e-08,4.34359459782514913521e-08,4.59964519284299136239e-08,1.94739743148761646546e-08,1.94739830518610719394e-08,1.84203311916166586909e-08,1.84203389356597919447e-08,1.84198822333112954921e-08,1.84198900453083153014e-08,1.29618180527930362069e-14,4.54567304050984613786e-15,4.54567507992286462619e-15,5.62773169407059418714e-15,5.62773406001051837446e-15,5.62759452949640024520e-15,5.62759691619741979687e-15,2.35934606289490048232e-08,0.00000000000000000000e+00,2.35910779051822626817e-08,2.35792059086434687455e-10,0.00000000000000000000e+00,2.38390071646916953641e-10,0.00000000000000000000e+00,1.02161712661143970308e-03,7.22177479973201978843e-04,2.47248251672282062699e-05,7.22177783986481156529e-04,3.02855447284165991975e-06,3.15123315630025758912e-10,3.08818291872525569852e-10,3.04965549861728499716e-10,3.42013131439816915503e-11,3.45690753683878769579e-11,6.27213413328864778469e-11,6.19386292167221202280e-11,6.94669963237630037530e-12,7.02255178460172596552e-12,
