Frequency,Sum,Coating Thermal,Electronic,Quantum Vacuum,HDa_DC Quantum,HDb_DC Quantum,INTERa_I Quantum,INTERa_Q Quantum,INTERb_I Quantum,INTERb_Q Quantum,REFL_I Quantum,REFL_Q Quantum,Seismic,mdlSagnacSpeedmeter/Actuation/M2a Seismic Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Seismic Noise{1},Suspension Thermal,mdlSagnacSpeedmeter/Actuation/M1a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Suspension Thermal Noise{1},Brownian,mdlSagnacSpeedmeter/Actuation/M1a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Coating Brownian Noise{1},Thermooptic,mdlSagnacSpeedmeter/Actuation/M1a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Coating Thermooptic Noise{1},ADC,mdlSagnacSpeedmeter/Sensing/HDa_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/HDb_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_Q ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_Q ADC Noise{1},DAC,mdlSagnacSpeedmeter/Control/M2a Coil DAC Noise{1},mdlSagnacSpeedmeter/Control/M2a ESD DAC Noise{1},mdlSagnacSpeedmeter/Control/M2b Coil DAC Noise{1},mdlSagnacSpeedmeter/Control/M2b ESD DAC Noise{1},Op-amp,Current,mdlSagnacSpeedmeter/Sensing/HDb_DC Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Current Noise{1},Voltage,mdlSagnacSpeedmeter/Sensing/HDb_DC Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Voltage Noise{1},
2.12484535249888282799e-04,7.02220860330885234329e-17,1.34613320064774393445e-22,7.02215998322243162257e-17,4.07167485484464550201e-20,0.00000000000000000000e+00,4.07167485484464550201e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.28566547657609330135e-24,3.73752360972634929222e-24,3.73753619340421878020e-24,2.58120068339885066328e-19,1.80043795239126470022e-19,1.80044401579829154420e-19,2.11793131870539040989e-20,2.11793845101149956744e-20,2.11787898438448188737e-20,2.11788611801318280915e-20,1.34613320064774369936e-22,5.69924064157524542615e-23,5.69925983513629502785e-23,5.39089588491434148267e-23,5.39091403919503694788e-23,5.39076267527117083975e-23,5.39078083291833753990e-23,2.63795498010361337898e-30,9.31656990404342543415e-31,9.31660127982915895206e-31,1.14268790609988751814e-30,1.14269175419442311848e-30,1.14265967015330711438e-30,1.14266351896142085200e-30,1.13768706490645358726e-20,0.00000000000000000000e+00,1.13768706490645358726e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.02190738633596983850e-17,4.96522985116133610202e-17,1.08315468593932683023e-20,4.96524657202032807016e-17,1.08315849729663894312e-20,5.95499232488837709228e-19,2.63033316855626904320e-20,2.63033316855626904320e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,5.94918036906794456849e-19,5.94918036906794456849e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.15443469003188232090e-04,6.92579466703126858517e-17,1.31850506080076983842e-22,6.92574737344004373882e-17,3.98715085644320002839e-20,0.00000000000000000000e+00,3.98715085644320002839e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.50960504272282374945e-24,3.89587252104038472750e-24,3.89588565368636176188e-24,2.52822392401088876539e-19,1.76348561990893306855e-19,1.76349157236683913892e-19,2.07446273327985247023e-20,2.07446972762405578354e-20,2.07441147419065448360e-20,2.07441847364656836993e-20,1.31850506080076960332e-22,5.58226896806856630916e-23,5.58228781042297925382e-23,5.28025271732899017108e-23,5.28027052044706654070e-23,5.28012224453683895338e-23,5.28014006066605498346e-23,2.59276196113969128373e-30,9.15695988705578946368e-31,9.15699079539870915919e-31,1.12311155862664607319e-30,1.12311534535594882180e-30,1.12308380701913854570e-30,1.12308759651591537760e-30,1.10665839323394423488e-20,0.00000000000000000000e+00,1.10665839323394423488e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.92551164199794776683e-17,4.89706787310457602551e-17,1.06828528980678195785e-20,4.89708438432310327123e-17,1.06828905305659994425e-20,5.71310123292068436971e-19,2.54096406660899507435e-20,2.54096406660899507435e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,5.70744782838370490815e-19,5.70744782838370490815e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.18443607114942841196e-04,6.83070642788845149654e-17,1.29144419525918991397e-22,6.83066042438697122812e-17,3.90475132943655486415e-20,0.00000000000000000000e+00,3.90475132943655486415e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.74303336485850085851e-24,4.06093099994931692898e-24,4.06094467378325623231e-24,2.47633491304242666069e-19,1.72729202523747035004e-19,1.72729784551574499740e-19,2.03188667376181728540e-20,2.03189351695092227312e-20,2.03183646983691229260e-20,2.03184331055748365749e-20,1.29144419525918967887e-22,5.46769905988436094602e-23,5.46771748382749713746e-23,5.17188134881288246776e-23,5.17189876718692644849e-23,5.17175356179296408616e-23,5.17177097388370217788e-23,2.54834363928387780326e-30,9.00008597813886699447e-31,9.00011630480287472341e-31,1.10387079280463779962e-30,1.10387451052998156247e-30,1.10384351832761994131e-30,1.10384723471187377998e-30,1.07647617642570111708e-20,0.00000000000000000000e+00,1.07647617642570111708e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.83044043213846532768e-17,4.82984249992453285682e-17,1.05362021204180293506e-20,4.82985876632803087120e-17,1.05362392000679692359e-20,5.48103776080181018273e-19,2.45463184186157116348e-20,2.45463184186157116348e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,5.47553858177846419377e-19,5.47553858177846419377e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.21485523372635917903e-04,6.73692560871003675058e-17,1.26493895288908184079e-22,6.73688085989324988360e-17,3.82442530401689401233e-20,0.00000000000000000000e+00,3.82442530401689401233e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.98635255810508021855e-24,4.23298335458551961391e-24,4.23299762222153446514e-24,2.42551130242121444246e-19,1.69184156209240138933e-19,1.69184726460760404575e-19,1.99018479637918697560e-20,1.99019150592109572360e-20,1.99013562315635562592e-20,1.99014232315717402658e-20,1.26493895288908160569e-22,5.35548151572426847944e-23,5.35549956689137884326e-23,5.06573508787587280341e-23,5.06575216606978330430e-23,5.06560992436305024326e-23,5.06562697827145904514e-23,2.50468673046692385450e-30,8.84590113726408547262e-31,8.84593095322726234712e-31,1.08495984700503171348e-30,1.08496350474755684050e-30,1.08493303996057192444e-30,1.08493669250172097781e-30,1.04711731503017012416e-20,0.00000000000000000000e+00,1.04711731503017012416e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.73667555580591647834e-17,4.76354082509021974666e-17,1.03915663757869699451e-20,4.76355688453398235346e-17,1.03916029808926766362e-20,5.25840256007587384923e-19,2.37123328522098555114e-20,2.37123328522098555114e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,5.25305339882273674657e-19,5.25305339882273674657e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.24569799553977399393e-04,6.64443423485325757452e-17,1.23897793495979572539e-22,6.64439070629583750112e-17,3.74610917539674858157e-20,0.00000000000000000000e+00,3.74610917539674858157e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.23998182589202029124e-24,4.41232603428803005232e-24,4.41234089283758552999e-24,2.37573123826896826780e-19,1.65711899734058685372e-19,1.65712457589912109623e-19,1.94933917676503821941e-20,1.94934574260876591367e-20,1.94929100602035706332e-20,1.94929757416852644081e-20,1.23897793495979549029e-22,5.24556811549102946971e-23,5.24558577427644222114e-23,4.96176831056465945699e-23,4.96178502299507146629e-23,4.96164569871891050026e-23,4.96166241701495350908e-23,2.46177820258312413015e-30,8.69435940577454692288e-31,8.69438867463993271980e-31,1.06637308164616925940e-30,1.06637667344747971080e-30,1.06634673015943821839e-30,1.06635032322137813809e-30,1.01855936046324587866e-20,0.00000000000000000000e+00,1.01855936046324587866e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.64419910952719959964e-17,4.69815022187302655536e-17,1.02489181115072975078e-20,4.69816604633580659478e-17,1.02489541814831466759e-20,5.04481258849509425467e-19,2.29066872133054988890e-20,2.29066872133054988890e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,5.03960935203610284055e-19,5.03960935203610284055e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.27697025538168000992e-04,6.55321452865340616748e-17,1.21354996454524675638e-22,6.55317218687928109598e-17,3.66974772039283145305e-20,0.00000000000000000000e+00,3.66974772039283145305e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.50435809440148582582e-24,4.59926796571562637659e-24,4.59928346590511525912e-24,2.32697329136469904682e-19,1.62310937309904214709e-19,1.62311484277149395756e-19,1.90933221716076152617e-20,1.90933865327799704090e-20,1.90928503752882925713e-20,1.90929147141955132993e-20,1.21354996454524652128e-22,5.13791151038478281950e-23,5.13792882449405598345e-23,4.85993622426143058233e-23,4.85995260649130879169e-23,4.85981613515372288136e-23,4.85983251171632594670e-23,2.41960522279819513256e-30,8.54541541657468453550e-31,8.54544421353936701228e-31,1.04810493121241667941e-30,1.04810846424147850242e-30,1.04807903252153568791e-30,1.04808256432838008579e-30,9.90780456285723273003e-21,0.00000000000000000000e+00,9.90780456285723273003e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.55299338209457508827e-17,4.63365813749364228029e-17,1.01082299491399967588e-20,4.63367375708311923584e-17,1.01082655512713632858e-20,4.83990027477301406901e-19,2.21284182879136767230e-20,2.21284182879136767230e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,4.83483898182301492998e-19,4.83483898182301492998e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.30867799418716740595e-04,6.46324899773141327312e-17,1.18864409918133039458e-22,6.46320781018798896536e-17,3.59528646271470996801e-20,0.00000000000000000000e+00,3.59528646271470996801e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.77993684880466117390e-24,4.79413125309947042665e-24,4.79414739049960575558e-24,2.27921647636361454298e-19,1.58979806216679427241e-19,1.58980341680106114780e-19,1.87014671587163175724e-20,1.87015301229158720502e-20,1.87010050162337698308e-20,1.87010680019457330832e-20,1.18864409918133015948e-22,5.03246539837119813782e-23,5.03248234833000849278e-23,4.76019504447325045917e-23,4.76021107112335974059e-23,4.76007741261385616926e-23,4.76009344473964735822e-23,2.37815518917187700417e-30,8.39902470397183554806e-31,8.39905299291403621910e-31,1.03014994462344046840e-30,1.03015341293777812543e-30,1.03012448800825802209e-30,1.03012795750758340665e-30,9.63759352932217761652e-21,0.00000000000000000000e+00,9.63759352932217761652e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.46304094318157984242e-17,4.57005227591834738256e-17,9.96947506433937149923e-21,4.57006766260624645313e-17,9.96951013474879247496e-21,4.64331304294925540575e-19,2.13765958423656722748e-20,2.13765958423656722748e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,4.63838982081518074326e-19,4.63838982081518074326e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.34082727617829444927e-04,6.37452037642089391956e-17,1.16424962147979605416e-22,6.37448031145010865862e-17,3.52267799035576325658e-20,0.00000000000000000000e+00,3.52267799035576325658e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.06719286776712302323e-24,4.99725156390037802665e-24,4.99726843758805160528e-24,2.23244024293859611195e-19,1.55717071856770093544e-19,1.55717597541700841171e-19,1.83176578781474487204e-20,1.83177197428126263760e-20,1.83172052780398104917e-20,1.83172671323212345371e-20,1.16424962147979581906e-22,4.92918436762602950266e-23,4.92920100804902243317e-23,4.66250179259800951081e-23,4.66251753937711324546e-23,4.66238658961588053049e-23,4.66240233375194516752e-23,2.33741571599718570724e-30,8.25514346374948799161e-31,8.25517133227069897280e-31,1.01250274411534146183e-30,1.01250616366513750798e-30,1.01247772678757962526e-30,1.01248114576341678243e-30,9.37475375175586862033e-21,0.00000000000000000000e+00,9.37475375175586862033e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.37432458506379796413e-17,4.50732042099089221763e-17,9.83262680556995276643e-21,4.50733564366460658300e-17,9.83266149884737713237e-21,4.45471262400278127771e-19,2.06503211182776113391e-20,2.06503211182776113391e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,4.44992370566293473996e-19,4.44992370566293473996e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.37342425002386614875e-04,6.28701164008950423419e-17,1.14035602924565497651e-22,6.28697266691405703867e-17,3.45185687839155354621e-20,0.00000000000000000000e+00,3.45185687839155354621e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.36662105980236372363e-24,5.20897893050517918265e-24,5.20899648111580452716e-24,2.18662445327489648497e-19,1.52521331533639631117e-19,1.52521845250242788257e-19,1.79417294424036139664e-20,1.79417899065427886313e-20,1.79412861291564805908e-20,1.79413465732308657052e-20,1.14035602924565474141e-22,4.82802401614556006998e-23,4.82804027771417283816e-23,4.56681449884388682225e-23,4.56682988913880391615e-23,4.56670165970142628672e-23,4.56671704488913369554e-23,2.29737462014721351283e-30,8.11372877215892390532e-31,8.11375610051451826649e-31,9.95158071528676415747e-31,9.95161425239718102556e-31,9.95133482664067909343e-31,9.95136835262193626404e-31,9.11908415806806122676e-21,0.00000000000000000000e+00,9.11908415806806122676e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.28682733722679841512e-17,4.44545064586799227521e-17,9.69765915526912250973e-21,4.44546562717062964987e-17,9.69769330435461268995e-21,4.27377449720856268900e-19,1.99487259644035952962e-20,1.99487259644035952962e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,4.26911621840282281815e-19,4.26911621840282281815e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.40647515001542417010e-04,6.20070599454070981350e-17,1.11695303878628710575e-22,6.20066808322351298693e-17,3.38278815563610987743e-20,0.00000000000000000000e+00,3.38278815563610987743e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.67873730744452377160e-24,5.42967807716707354889e-24,5.42969636490583609211e-24,2.14174939075757569145e-19,1.49391208336426664941e-19,1.49391711181062624711e-19,1.75735198182998856805e-20,1.75735790206360699490e-20,1.75730855230741015480e-20,1.75731447692439096829e-20,1.11695303878628687065e-22,4.72894075816509740727e-23,4.72895667558433840619e-23,4.47309191994412605065e-23,4.47310698906484599494e-23,4.47298137621211263205e-23,4.47299645649006541903e-23,2.25801993265217381547e-30,7.97473828114240328481e-31,7.97476512378202238617e-31,9.78110729442380359989e-31,9.78114024538685671650e-31,9.78086557345698710236e-31,9.78089854881705461103e-31,8.87038913029238958573e-21,0.00000000000000000000e+00,8.87038913029238958573e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.20053245599676672626e-17,4.38443105698368626198e-17,9.56454617208116647619e-21,4.38444582756007014798e-17,9.56457983722749043373e-21,4.10018731210491856730e-19,1.92709716425051583957e-20,1.92709716425051583957e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,4.09565610855471285078e-19,4.09565610855471285078e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.43998629725955019920e-04,6.11558692641643732980e-17,1.09403058810060381211e-22,6.11555004785041673570e-17,3.31541373761995972113e-20,0.00000000000000000000e+00,3.31541373761995972113e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.00407942589258472500e-24,5.65972930413196636535e-24,5.65974837426071919524e-24,2.09779575703932207070e-19,1.46325356160482823221e-19,1.46325849211636026623e-19,1.72128706822494244738e-20,1.72129286925695415030e-20,1.72124453792495322899e-20,1.72125033708130928222e-20,1.09403058810060357701e-22,4.63189198308281691615e-23,4.63190759049183741925e-23,4.38129375685795384289e-23,4.38130852256775674725e-23,4.38118550197051514467e-23,4.38120026290610064041e-23,2.21933991236304487185e-30,7.83813050353511051395e-31,7.83815691453717598788e-31,9.61355630766072377891e-31,9.61358870699080595176e-31,9.61331877178348600426e-31,9.61335116063784796652e-31,8.62847845615042308882e-21,0.00000000000000000000e+00,8.62847845615042308882e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.11542347520660163404e-17,4.32425001943699907324e-17,9.43326246944944200822e-21,4.32426459305764751838e-17,9.43329568396655419815e-21,3.93365243614778583141e-19,1.86162481955652726810e-20,1.86162481955652726810e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,3.92924484077074533474e-19,3.92924484077074533474e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.47396410088681153756e-04,6.03163807498972018757e-17,1.07157880213266938577e-22,6.03160220086291308475e-17,3.24969996495987410747e-20,0.00000000000000000000e+00,3.24969996495987410747e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.34320793576399989908e-24,5.89952896957688840567e-24,5.89954884686265097217e-24,2.05474462154041377363e-19,1.43322455138944588673e-19,1.43322938343618980687e-19,1.68596267468118765849e-20,1.68596835642925883142e-20,1.68592101767127635073e-20,1.68592669851484385399e-20,1.07157880213266915067e-22,4.53683591084733114639e-23,4.53685120656855612924e-23,4.29138048335295121207e-23,4.29139494544226759264e-23,4.29127445130253120586e-23,4.29128891108956079124e-23,2.18132297788533364816e-30,7.70386458862263878954e-31,7.70389056182674393513e-31,9.44887763669702712503e-31,9.44890947971650423770e-31,9.44864417246008150059e-31,9.44867601041032288286e-31,8.39316703883317170677e-21,0.00000000000000000000e+00,8.39316703883317170677e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.03148407819361033805e-17,4.26489600438555105896e-17,9.30378290105804544307e-21,4.26491037726064870096e-17,9.30381565817461391289e-21,3.77388327689945524618e-19,1.79837727986101491006e-20,1.79837727986101491006e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,3.76959591723757109865e-19,3.76959591723757109865e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.50841505927754137607e-04,5.94884335214662855809e-17,1.04958801994947226163e-22,5.94880845494040743105e-17,3.18557607046901805431e-20,0.00000000000000000000e+00,3.18557607046901805431e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.69670718165236000192e-24,6.14949026429169013983e-24,6.14951097997112802799e-24,2.01257745897530965484e-19,1.40381213282425901237e-19,1.40381686209100844456e-19,1.65136359975143263411e-20,1.65136916387802450042e-20,1.65132279449118382984e-20,1.65132836116564288728e-20,1.04958801994947202653e-22,4.44373164386173807155e-23,4.44374661423549059567e-23,4.20331340628449553616e-23,4.20332756898488582622e-23,4.20320954224299904672e-23,4.20322371142862575960e-23,2.14395777034085673439e-30,7.57190042769319088496e-31,7.57192593647466137679e-31,9.28702206951930737781e-31,9.28705336133563732794e-31,9.28679258683448934944e-31,9.28682389297964085207e-31,8.16427477584656282964e-21,0.00000000000000000000e+00,8.16427477584656282964e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.94869821801437436981e-17,4.20635766262485304660e-17,9.17608270414886276484e-21,4.20637183556907688009e-17,9.17611500833663353469e-21,3.62060493462470871094e-19,1.73727893938430192694e-20,1.73727893938430192694e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,3.61643453023782907454e-19,3.61643453023782907454e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.54334576130464836124e-04,5.86718689761255325078e-17,1.02804877883696393851e-22,5.86715295055305293202e-17,3.12302302218526300181e-20,0.00000000000000000000e+00,3.12302302218526300181e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.06518629446603989748e-24,6.41004390515418455523e-24,6.41006549790020746965e-24,1.97127611896168034315e-19,1.37500363967053876105e-19,1.37500827343541450224e-19,1.61747495541691403623e-20,1.61748040519611231620e-20,1.61743498689749940558e-20,1.61744044005372797247e-20,1.02804877883696370341e-22,4.35253908746804217478e-23,4.35255375553302939077e-23,4.11705463029616713897e-23,4.11706850194135555014e-23,4.11695289606073423667e-23,4.11696677630167689296e-23,2.10723312630095985665e-30,7.44219853692032553384e-31,7.44222361714352220542e-31,9.12794124518524685359e-31,9.12797200007523849793e-31,9.12771568973188181365e-31,9.12774646367956410202e-31,7.94162666358473677428e-21,0.00000000000000000000e+00,7.94162666358473677428e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.86705007281857880305e-17,4.14862380427787747437e-17,9.05013747340994382620e-21,4.14863778238519079165e-17,9.05016933303699072185e-21,3.47355369696337766936e-19,1.67825677581487953679e-20,1.67825677581487953679e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,3.46949705687038495534e-19,3.46949705687038495534e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.57876288759380104323e-04,5.78665305807962532096e-17,1.00695181020260822781e-22,5.78662003514160101387e-17,3.06197575471913366350e-20,0.00000000000000000000e+00,3.06197575471913366350e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.44928021491317712903e-24,6.68163886258069209639e-24,6.68166137199432057168e-24,1.93082283569433533372e-19,1.34678668398147927536e-19,1.34679122178814594748e-19,1.58428215652507754186e-20,1.58428749488018780256e-20,1.58424300771040961766e-20,1.58424835014306505285e-20,1.00695181020260799271e-22,4.26321902793427097250e-23,4.26323339224597548014e-23,4.03256703093485518647e-23,4.03258061896570391478e-23,4.03246738314252194956e-23,4.03248098155218763497e-23,2.07113807107379937083e-30,7.31472020787808602186e-31,7.31474485379010764800e-31,8.97158761596955980485e-31,8.97161784639309841130e-31,8.97136592122951079280e-31,8.97139617474366651388e-31,7.72505233201462011458e-21,0.00000000000000000000e+00,7.72505233201462011458e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.78652402521124986844e-17,4.09168338677244533570e-17,8.92592311655669971463e-21,4.09169717394991226516e-17,8.92595454296174419529e-21,3.33247654281364799683e-19,1.62124023034096750980e-20,1.62124023034096750980e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,3.32853056311016056171e-19,3.32853056311016056171e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
2.61467321180109183148e-04,5.70722639184972209525e-17,9.86288032122292740744e-23,5.70719426771534002000e-17,3.00241049704385705772e-20,0.00000000000000000000e+00,3.00241049704385705772e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.84965079933130659851e-24,6.96474314561884511246e-24,6.96476659941474031468e-24,1.89120019065795368801e-19,1.31914911596295282673e-19,1.31915355714826965723e-19,1.55177091750439726162e-20,1.55177614422734143002e-20,1.55173257409349467703e-20,1.55173780081637083603e-20,9.86288032122292505645e-23,4.17573300539473051089e-23,4.17574706385399505305e-23,3.94981424628878575817e-23,3.94982755017566465667e-23,3.94971664853841829282e-23,3.94972995242512263042e-23,2.03566181261946817630e-30,7.18942730800002513002e-31,7.18945151267757885801e-31,8.81791444987484251177e-31,8.81794415064784893429e-31,8.81769656403019776784e-31,8.81772626480281533004e-31,7.51438604689365357270e-21,0.00000000000000000000e+00,7.51438604689365357270e-21,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.70710466701709394929e-17,4.03552551858388922974e-17,8.80341587282015915234e-21,4.03553911133796961099e-17,8.80344685657597275177e-21,3.19713073640555099597e-19,1.56616114841916285030e-20,1.56616114841916285030e-20,0.00000000000000000000e+00,0.00000000000000000000e+00,3.19329239786163705505e-19,3.19329239786163705505e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,
