Frequency,Sum,Coating Thermal,Electronic,Quantum Vacuum,HDa_DC Quantum,HDb_DC Quantum,INTERa_I Quantum,INTERa_Q Quantum,INTERb_I Quantum,INTERb_Q Quantum,REFL_I Quantum,REFL_Q Quantum,Seismic,mdlSagnacSpeedmeter/Actuation/M2a Seismic Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Seismic Noise{1},Suspension Thermal,mdlSagnacSpeedmeter/Actuation/M1a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Suspension Thermal Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Suspension Thermal Noise{1},Brownian,mdlSagnacSpeedmeter/Actuation/M1a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Coating Brownian Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Coating Brownian Noise{1},Thermooptic,mdlSagnacSpeedmeter/Actuation/M1a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M1b Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M2a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M2b Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M3a Coating Thermooptic Noise{1},mdlSagnacSpeedmeter/Actuation/M3b Coating Thermooptic Noise{1},ADC,mdlSagnacSpeedmeter/Sensing/HDa_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/HDb_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_Q ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_Q ADC Noise{1},DAC,mdlSagnacSpeedmeter/Control/M2a Coil DAC Noise{1},mdlSagnacSpeedmeter/Control/M2a ESD DAC Noise{1},mdlSagnacSpeedmeter/Control/M2b Coil DAC Noise{1},mdlSagnacSpeedmeter/Control/M2b ESD DAC Noise{1},Op-amp,Current,mdlSagnacSpeedmeter/Sensing/HDb_DC Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Current Noise{1},Voltage,mdlSagnacSpeedmeter/Sensing/HDb_DC Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Voltage Noise{1},
1.51418932530435195068e-05,2.01916134403099433000e-20,1.44999834326063385946e-25,2.01896600428350287370e-20,3.94951439376470035118e-23,0.00000000000000000000e+00,1.20200463880248289640e-26,2.32869004215173339514e-23,0.00000000000000000000e+00,3.18996319560629949344e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,3.91908209675743599424e-32,2.31073931884765368633e-32,3.16538912006978114861e-32,2.78066161616824447434e-22,1.61729404576659592911e-22,2.21546562300538798209e-22,1.90213470242982732124e-23,2.60565674417742229318e-23,1.90213139352894835913e-23,2.60565525562230060600e-23,1.44999834326063385946e-25,5.11950334841510066430e-26,7.01300032913835153778e-26,4.84161616778819112980e-26,6.63233250736676149746e-26,4.84160774544671710697e-26,6.63232871845920764731e-26,1.46808681956742620961e-33,4.32394435883350498328e-34,5.92319628447219595169e-34,5.30237277010863476506e-34,7.26350418344569583901e-34,5.30236354624772902609e-34,7.26350003396346718727e-34,3.60182169286866922473e-27,0.00000000000000000000e+00,3.60176133291562331972e-27,7.74808924349740538185e-30,0.00000000000000000000e+00,1.93591075794586933659e-29,0.00000000000000000000e+00,2.01896597157520803048e-20,1.19040822782886594767e-20,2.59684535564499279202e-24,1.63069054437531005200e-20,3.55731442634057054884e-24,3.63419509052985780462e-24,5.39366514542180283496e-26,5.39295994599047666547e-26,7.53131753395729231946e-28,4.39846280041409196728e-28,3.63379481997280996910e-24,3.63321250206196289030e-24,6.38059632845709294899e-26,1.26691582675080726887e-26,
1.53527502878042107438e-05,2.01078533101992715454e-20,1.43403555014447115120e-25,2.01059342023274322514e-20,3.93314797725239851323e-23,0.00000000000000000000e+00,1.16999986221344012854e-26,2.41160414960744977299e-23,0.00000000000000000000e+00,3.10705923143751576451e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.12480778060137189458e-32,2.52912097234069789123e-32,3.25846379973386456071e-32,2.75004745970267292079e-22,1.66333403408268869985e-22,2.14300896650612795844e-22,1.95628614368928963171e-23,2.52043856967269110969e-23,1.95628908597576412488e-23,2.52043965767377341678e-23,1.43403555014447115120e-25,5.26524176558148065853e-26,6.78364061773459673176e-26,4.97945103990769064192e-26,6.41542163822301931383e-26,4.97945852908379676614e-26,6.41542440757664285415e-26,1.45695358888369127824e-33,4.46243686238433485924e-34,5.74932155093611107676e-34,5.47221141785095928894e-34,7.05028390833679441207e-34,5.47221964814676276642e-34,7.05028695174226186891e-34,3.66407030389794562167e-27,0.00000000000000000000e+00,3.66400283539521150063e-27,8.02466139917037539207e-30,0.00000000000000000000e+00,2.07368978409233245176e-29,0.00000000000000000000e+00,2.01059339266799186857e-20,1.23278950991414467292e-20,2.68930189118775574030e-24,1.58830589702060427218e-20,3.46485146243563284750e-24,3.32930743954126165983e-24,5.24332602968634843330e-26,5.24188317586113989740e-26,7.74508023562424369860e-28,9.55510200087111913015e-28,3.32889452824799401484e-24,3.32821279933477530981e-24,6.51735299782076963390e-26,1.70514965264566317003e-26,
1.55665435927106188263e-05,2.00172417592039514722e-20,1.41773815365785145307e-25,2.00153570073990328371e-20,3.91542701114923970098e-23,0.00000000000000000000e+00,1.15904363218709272061e-26,2.53267204557400514222e-23,0.00000000000000000000e+00,2.98599056358571116334e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.33977337983735445126e-32,2.80715364548357482740e-32,3.30961046030997571887e-32,2.71879450884386704468e-22,1.73480152384380961492e-22,2.04531539744411387036e-22,2.04033602209224641063e-23,2.40554012707156582888e-23,2.04033852061332110839e-23,2.40554406569104184596e-23,1.41773815365785145307e-25,5.49147029468996116641e-26,6.47439409866899666031e-26,5.19338817569710233730e-26,6.12296382401151131704e-26,5.19339453533084256517e-26,6.12297384921304355690e-26,1.44538423394904048203e-33,4.67029062687833031329e-34,5.50623065428733913091e-34,5.72708577561242622409e-34,6.75218909789635146556e-34,5.72709278879278089605e-34,6.75220015333591088203e-34,3.71569533700525759746e-27,0.00000000000000000000e+00,3.71563467426614979686e-27,8.42893382135507063901e-30,0.00000000000000000000e+00,1.94873781799708419623e-29,0.00000000000000000000e+00,2.00153567090138489126e-20,1.29467975923472970989e-20,2.82431160709525073721e-24,1.52641710298089274534e-20,3.32984409308956079534e-24,3.45609000434222113587e-24,5.32551821910788737367e-26,5.32435588199290318421e-26,8.07886507307306382663e-28,7.64979597814608962853e-28,3.45567967318789646465e-24,3.45500205902505601039e-24,6.75112866143143178120e-26,1.11804291648468862773e-26,
1.57833140565211635928e-05,2.01763127867370261315e-20,1.41915768217664624484e-25,2.01744386195081295294e-20,3.94655011698871342419e-23,0.00000000000000000000e+00,1.20560705763593155223e-26,2.34256986419609798032e-23,0.00000000000000000000e+00,3.17610182515855807037e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.62304760032205373305e-32,2.74412553517857855981e-32,3.72053009153593287111e-32,2.72151630574252277034e-22,1.59352891269037905909e-22,2.16053829042211957162e-22,1.87418584720084574008e-23,2.54105441597819985351e-23,1.87418588028795866302e-23,2.54106029002270408846e-23,1.41915768217664601525e-25,5.04427542140672798557e-26,6.83912924867146516028e-26,4.77047629040980540260e-26,6.46789637333446803625e-26,4.77047637462839491071e-26,6.46791132488800803048e-26,1.45184232229638747150e-33,4.30482559527968434849e-34,5.83656842252605870786e-34,5.27893295252493834942e-34,7.15727093484386097974e-34,5.27893304571988525947e-34,7.15728747999446403388e-34,3.60822722096598303713e-27,0.00000000000000000000e+00,3.60816723437858343118e-27,7.79637307976920335978e-30,0.00000000000000000000e+00,1.92899829835395368132e-29,0.00000000000000000000e+00,2.01744383019786964010e-20,1.19750212103828792544e-20,2.61232838700098753931e-24,1.62359726669625336485e-20,3.54183724592462381345e-24,3.57937746217405920420e-24,5.43337057721987881327e-26,5.43276881724002288396e-26,7.42056416197388082154e-28,3.21299015705061028110e-28,3.57896505503150557449e-24,3.57842844891164549104e-24,6.15864918584632483909e-26,6.91412879785602163878e-27,
1.60031031373870169597e-05,1.99507172940351209802e-20,1.39362336893154238845e-25,1.99488890011680053249e-20,3.90241348100208320818e-23,0.00000000000000000000e+00,1.23110773814025786101e-26,2.78270733848233140424e-23,0.00000000000000000000e+00,2.73594030078090600578e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.83136682044630909996e-32,3.44512628038958540027e-32,3.38721275769304103345e-32,2.67255052469875628599e-22,1.87990159617142497640e-22,1.84830086036101701973e-22,2.21099484134502082334e-23,2.17382628662310717494e-23,2.21099259100416705258e-23,2.17382505885399330526e-23,1.39362336893154238845e-25,5.95078089935224545516e-26,5.85074957034596598249e-26,5.62777618054807514165e-26,5.53316885581902394323e-26,5.62777045262215673707e-26,5.53316573070554783428e-26,1.43065752384693001231e-33,5.09603300072130987206e-34,5.01036979746381838144e-34,6.24917552056242040588e-34,6.14412198630741995873e-34,6.24916916017897979853e-34,6.14411851612985706373e-34,3.69198360358141517481e-27,0.00000000000000000000e+00,3.69191937150632423206e-27,9.26163860385503759695e-30,0.00000000000000000000e+00,1.97105418679768474324e-29,0.00000000000000000000e+00,1.99488886909926213371e-20,1.42250608320983067768e-20,3.10316081205346929399e-24,1.39859138203590409976e-20,3.05099966612919395432e-24,3.51785373024166550841e-24,5.23107574604187770578e-26,5.23020931618014241668e-26,8.75475831658619727523e-28,3.74084275512260360589e-28,3.51746477623147137660e-24,3.51672006207617434869e-24,7.21489779757319818442e-26,5.74299548341878874351e-27,
1.62259528707808700198e-05,2.01308857107412549418e-20,1.39652105589655278255e-25,2.01290657116641308899e-20,3.93768561754064816212e-23,0.00000000000000000000e+00,1.12306512833325872492e-26,2.38688356856697861886e-23,0.00000000000000000000e+00,3.13179718235650716911e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.15228037749514815472e-32,3.12312411373885277205e-32,4.09781513229970512477e-32,2.67810601225709557950e-22,1.60137056298068320794e-22,2.10113858704587101091e-22,1.88340416012208833265e-23,2.47119998412042246031e-23,1.88340862073096511487e-23,2.47119575687874486197e-23,1.39652105589655278255e-25,5.06909796680292886561e-26,6.65110099172834806796e-26,4.79394020845960749344e-26,6.29009174868324095525e-26,4.79395156231169185711e-26,6.29008098883451612383e-26,1.43859747276001008553e-33,4.35602594172590776517e-34,5.71548797256337394094e-34,5.34170648038748227379e-34,7.00881162365798980668e-34,5.34171913155596215808e-34,7.00879963436501456884e-34,3.57747797936838986684e-27,0.00000000000000000000e+00,3.57742480825984923706e-27,7.94572615495279855652e-30,0.00000000000000000000e+00,1.78129039908918349243e-29,0.00000000000000000000e+00,2.01290654347535894574e-20,1.22014968542180948017e-20,2.66173314623584569221e-24,1.60094575333206420058e-20,3.49243142625302266928e-24,3.33884531431648496441e-24,5.15363932341545572920e-26,5.15293514932610967913e-26,7.45752555938193650490e-28,4.11843896001730735441e-28,3.33844754835321085803e-24,3.33782742882105397256e-24,6.10377764253967093517e-26,2.03587417204490364722e-26,
1.64519058775366072483e-05,1.99650547323331236619e-20,1.37547538405246604310e-25,1.99632739863451261219e-20,3.90523665344702333742e-23,0.00000000000000000000e+00,1.30237289661163185683e-26,2.65188688012228988481e-23,0.00000000000000000000e+00,2.86676954049086594242e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.40047090930072082871e-32,3.66725234880364865167e-32,3.96438472557816719395e-32,2.63774723811702470508e-22,1.76691686734132151627e-22,1.91008119629146635826e-22,2.07810977402017058329e-23,2.24648962204415023754e-23,2.07811084880404289888e-23,2.24648824000952277397e-23,1.37547538405246604310e-25,5.59313060123389199890e-26,6.04631365928066854779e-26,5.28953594461890287456e-26,5.71812314901345963224e-26,5.28953868032997911338e-26,5.71811963123883091853e-26,1.42182489817702201590e-33,4.82298859260270725940e-34,5.21377094244417735148e-34,5.91434264458977253930e-34,6.39355511358810247109e-34,5.91434570344651245674e-34,6.39355118028946929381e-34,3.67701121341433142715e-27,0.00000000000000000000e+00,3.67694446758625954394e-27,8.82739514551313155882e-30,0.00000000000000000000e+00,2.03205058125969645173e-29,0.00000000000000000000e+00,1.99632736914800395883e-20,1.35562696784403135837e-20,2.95727404827199621018e-24,1.46546862784839978694e-20,3.19688629323693987493e-24,3.43117055376219836892e-24,5.52186908877341692844e-26,5.52125545740473864518e-26,8.22822038051311561613e-28,2.45897676593829254887e-29,3.43072620084748759513e-24,3.43005937601082563493e-24,6.68787890587343106797e-26,1.01079075825925575567e-26,
1.66810053720005925450e-05,2.00891233081788923974e-20,1.37448573162804024353e-25,2.00873555790951993614e-20,3.92949872498602904986e-23,0.00000000000000000000e+00,1.18079592502788209099e-26,2.43280791788954739488e-23,0.00000000000000000000e+00,3.08583934611666610456e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.74310024538120019175e-32,3.55563660481311432934e-32,4.51006083806090934088e-32,2.63584929945397134167e-22,1.60977429876202509646e-22,2.04188456196209088583e-22,1.89329293933696467116e-23,2.40150712660810586002e-23,1.89329080271462047275e-23,2.40150421879155705278e-23,1.37448573162804024353e-25,5.09569977958574403755e-26,6.46353387573118282616e-26,4.81911070409084059429e-26,6.11269838878736611704e-26,4.81910526561938467221e-26,6.11269098734960445536e-26,1.42572259479767057752e-33,4.40926914085280201718e-34,5.59284527971839858150e-34,5.40701175011115658650e-34,6.85840895603459985192e-34,5.40700564818055763305e-34,6.85840065166821052295e-34,3.57993442756090647602e-27,0.00000000000000000000e+00,3.57985922496664776483e-27,8.09841533636233735972e-30,0.00000000000000000000e+00,2.17451310887563571152e-29,0.00000000000000000000e+00,2.00873553147570834669e-20,1.24363370683251744440e-20,2.71296126860764581275e-24,1.57746424575104354056e-20,3.44119908137746008127e-24,3.25878729124580632617e-24,5.17590666385239039785e-26,5.17534056372684288860e-26,7.49642890622185841377e-28,1.54983134728225522779e-28,3.25837622269219978648e-24,3.25779841830179022670e-24,6.05122755053606991250e-26,1.01655707860013531057e-26,
1.69132951702964712444e-05,2.02807677098738380919e-20,1.37804080337852417894e-25,2.02790070828677825537e-20,3.96700537890425436210e-23,0.00000000000000000000e+00,1.24792772973481869687e-26,2.25467318352428330874e-23,0.00000000000000000000e+00,3.26398207017565279160e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.12765898306759389606e-32,3.48271515567076890774e-32,5.04171595364416706307e-32,2.64266726437723378854e-22,1.48163334643105256451e-22,2.14486560924553263946e-22,1.74257742857802340677e-23,2.52262659902877052406e-23,1.74258086022506955334e-23,2.52262411308080367998e-23,1.37804080337852417894e-25,4.69007283978721915065e-26,6.78951777317078578594e-26,4.43548558399886948501e-26,6.42099095874018435596e-26,4.43549431877343556698e-26,6.42098463110952234123e-26,1.43436065265845311145e-33,4.07233845175444119082e-34,5.89526330209574727268e-34,4.99382229497638231493e-34,7.22926209506234875759e-34,4.99383212928001077251e-34,7.22925497091269828915e-34,3.58832610359866231453e-27,0.00000000000000000000e+00,3.58825933219251279661e-27,7.50236509659803270416e-30,0.00000000000000000000e+00,2.05646594636612657777e-29,0.00000000000000000000e+00,2.02790068123379042030e-20,1.15257546120635265869e-20,2.51432737133957990346e-24,1.66851754065429963964e-20,3.63983434620220828589e-24,3.31242232934445644965e-24,5.22664461632803941667e-26,5.22593130834186194497e-26,6.89996828278454989562e-28,5.19129044925566622104e-28,3.31200994964465891835e-24,3.31154042923623184577e-24,5.53116510838580269554e-26,7.10727328230847025183e-27,
1.71488196987054091641e-05,1.99755182370978657173e-20,1.34794741870528686833e-25,1.99738074026517366024e-20,3.90729197595830202779e-23,0.00000000000000000000e+00,1.17894408805503598868e-26,2.61934351343348073892e-23,0.00000000000000000000e+00,2.89930487429537451833e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.37870888411195246296e-32,4.27613169376429480107e-32,4.73314110985857390078e-32,2.58495592179061158069e-22,1.70940399889878827226e-22,1.89210256475984809420e-22,2.01047106344125974485e-23,2.22534466554409346924e-23,2.01047228540125773854e-23,2.22534165243724818207e-23,1.34794741870528686833e-25,5.41107507248278995138e-26,5.98940275636910121758e-26,5.11737112660818008492e-26,5.66430163820142140122e-26,5.11737423693537046824e-26,5.66429396876202885262e-26,1.40789665637841799275e-33,4.71464870279288916454e-34,5.21854336847394599983e-34,5.78149730830905711062e-34,6.39940779445045605244e-34,5.78150082229071479056e-34,6.39939912968057637094e-34,3.57663025804011005571e-27,0.00000000000000000000e+00,3.57655339330056579406e-27,8.71800828517303211581e-30,0.00000000000000000000e+00,2.17674970956568681839e-29,0.00000000000000000000e+00,1.99738071579749610370e-20,1.33899190870005231659e-20,2.92099124015080960882e-24,1.48210330355856851462e-20,3.23317781445936928582e-24,3.12637820663782812117e-24,5.03349499388399481203e-26,5.03276573291031637373e-26,7.96075771879308289518e-28,3.16790901572481049635e-28,3.12597298192972478390e-24,3.12507941890052285800e-24,6.33745121261154376821e-26,3.96154077571076157310e-26,
1.73876240021625039158e-05,2.00599917885060207710e-20,1.34432061853253612741e-25,2.00582967856321115698e-20,3.92382220682081070856e-23,0.00000000000000000000e+00,1.27810485915541420126e-26,2.46899031572510152445e-23,0.00000000000000000000e+00,3.04966652243220972184e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.77000890817301458556e-32,4.25989355073679906718e-32,5.26177988451939974205e-32,2.57800229415024899768e-22,1.60017303386797699918e-22,1.97651863816122156140e-22,1.88199843624788994174e-23,2.32462584102746026468e-23,1.88199805559249550546e-23,2.32462819320318668417e-23,1.34432061853253612741e-25,5.06530721863917295500e-26,6.25661969909119231576e-26,4.79036213604052395820e-26,5.91700789694627528748e-26,4.79036116713579373315e-26,5.91701388407852789029e-26,1.40897128779882169862e-33,4.42866746323263168036e-34,5.47024827817444064994e-34,5.43079314074479356985e-34,6.70806193517323886525e-34,5.43079204230567434872e-34,6.70806872273456559538e-34,3.57488191412697727950e-27,0.00000000000000000000e+00,3.57481377842472298367e-27,8.21808557630850054583e-30,0.00000000000000000000e+00,2.04844479148805809290e-29,0.00000000000000000000e+00,2.00582965209259805556e-20,1.26212880819316001902e-20,2.75330320946955394927e-24,1.55896865692605244582e-20,3.40085608290460480268e-24,3.25869533767969847671e-24,5.27089207153518821575e-26,5.27015042780388366032e-26,7.45125399517479802366e-28,4.75981037541059099748e-28,3.25826903025094378746e-24,3.25746013908810709490e-24,5.89158520643480440116e-26,4.24197845355939302754e-26,
1.76297537528720383269e-05,2.04593876184216673140e-20,1.36164063493413846451e-25,2.04576820691405499785e-20,4.00196134257550704326e-23,0.00000000000000000000e+00,1.16464022275164219139e-26,2.13169368093254998970e-23,0.00000000000000000000e+00,3.38697140255924504984e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.29754565175286768982e-32,3.88714078452605343947e-32,6.17610792171666699650e-32,2.61121601541714499243e-22,1.37205154929013581152e-22,2.17999253142326836810e-22,1.61369988227229650193e-23,2.56393783878811964747e-23,1.61370024239583951370e-23,2.56393950718545283019e-23,1.36164063493413846451e-25,4.34319443575466917562e-26,6.90071115576003168178e-26,4.10744592877035906384e-26,6.52614290503708836419e-26,4.10744684541415156575e-26,6.52614715170768072807e-26,1.43206692244149835071e-33,3.81046567779436536991e-34,6.05428179657982687972e-34,4.67270400618210690273e-34,7.42425697772068024073e-34,4.67270504897249185455e-34,7.42426180880915434921e-34,3.48959267380530578504e-27,0.00000000000000000000e+00,3.48953467778766789831e-27,7.09461529307107699394e-30,0.00000000000000000000e+00,1.88262589705411556948e-29,0.00000000000000000000e+00,2.04576818391859410105e-20,1.08970582276131567852e-20,2.37717206443544796145e-24,1.73138917722386004413e-20,3.77698664270625391368e-24,3.06735460989541560219e-24,5.03291542209721091526e-26,5.03231189747343586737e-26,6.38988990339524063762e-28,4.46267098664418557075e-28,3.06694168172172104300e-24,3.06651832719763775114e-24,5.01700029892878098702e-26,8.92181837501607190488e-27,
1.78752552590423552435e-05,2.02317842751258480569e-20,1.33721584516650888319e-25,2.02301203308744738268e-20,3.95743933624028609944e-23,0.00000000000000000000e+00,1.20748357973402088954e-26,2.29375291181514183379e-23,0.00000000000000000000e+00,3.22490654462186242699e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.62680671565578178084e-32,4.42053377043163426532e-32,6.21506732565670720840e-32,2.56437522756183086545e-22,1.46617945532340463759e-22,2.06138495306382919860e-22,1.72441299544091434230e-23,2.42444174433851369545e-23,1.72441067660849043557e-23,2.42443986275205009606e-23,1.33721584516650888319e-25,4.64115393874968049920e-26,6.52526186985836372800e-26,4.38925057590018618850e-26,6.17107523006886137307e-26,4.38924467363861767945e-26,6.17107044075534333703e-26,1.41124971783110075987e-33,4.08598019086627080604e-34,5.74471157223434018399e-34,5.01058337011484704955e-34,7.04463925875756105060e-34,5.01057663234192930328e-34,7.04463379147920695810e-34,3.57675156078402886608e-27,0.00000000000000000000e+00,3.57668082261931821143e-27,7.63534807407229535165e-30,0.00000000000000000000e+00,2.11594455970513885428e-29,0.00000000000000000000e+00,2.02301201086868303702e-20,1.17255129113656297902e-20,2.55789349987064857344e-24,1.64854507703398829020e-20,3.59627226081123551355e-24,2.99829163055535410184e-24,5.06725712524501798064e-26,5.06674608392712714566e-26,6.82810986205480822311e-28,2.27285267163692167194e-28,2.99786340455681013025e-24,2.99734588526912164750e-24,5.32448441085952907872e-26,1.63591875429180411244e-26,
1.81241754737423594874e-05,2.05984229964559442139e-20,1.35206761099769233804e-25,2.05967516208990608285e-20,4.02914863270856547744e-23,0.00000000000000000000e+00,1.15159707375592103938e-26,2.04999529011253168322e-23,0.00000000000000000000e+00,3.46865344028456070632e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.20665725420090101882e-32,4.17547712041541506393e-32,7.06502753744213354629e-32,2.59285915093065397801e-22,1.30134511927302405503e-22,2.20191627650377030599e-22,1.53053665101264703309e-23,2.58972216670004124458e-23,1.53053878078132461015e-23,2.58972286884562716473e-23,1.35206761099769233804e-25,4.11937502195603253333e-26,6.97011021560150541748e-26,3.89576562842379243275e-26,6.59177328260781817810e-26,3.89577104945020505530e-26,6.59177506982058196619e-26,1.43186536323074287657e-33,3.63917647328047536777e-34,6.15759938767226720766e-34,4.46264397796164294326e-34,7.55095150721890321156e-34,4.46265018780925236824e-34,7.55095355449151555319e-34,3.49095888862007419397e-27,0.00000000000000000000e+00,3.49089025917558563748e-27,6.82530590928951094222e-30,0.00000000000000000000e+00,2.07984525328163339736e-29,0.00000000000000000000e+00,2.05967514005193329497e-20,1.04794456330787351371e-20,2.28606656005426681384e-24,1.77315359540529779308e-20,3.86809622481354472007e-24,3.01300529503075185268e-24,4.92220873377226273165e-26,4.92045631542976756862e-26,6.06097504901309829219e-28,1.16511479763930080332e-27,3.01260320885467204849e-24,3.01220028042318030992e-24,4.69326694371444320335e-26,1.49963048610083788288e-26,
1.83765620038817238939e-05,2.02315861823064438780e-20,1.31883964138996159326e-25,2.02299665878390366860e-20,3.95740104281220486261e-23,0.00000000000000000000e+00,1.17363116835178738687e-26,2.29388227121091953905e-23,0.00000000000000000000e+00,3.22476755163302269378e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.51896674645239897430e-32,4.93797272300313189177e-32,6.94184556253153909101e-32,2.52913398843465720700e-22,1.44613589383259405212e-22,2.03298094833130356568e-22,1.70083274868372844751e-23,2.39104022261570907058e-23,1.70083647435604015609e-23,2.39103891163952674125e-23,1.31883964138996159326e-25,4.57770655236581974278e-26,6.43534971208480485859e-26,4.32923037653973129697e-26,6.08605635756199400777e-26,4.32923985971422687994e-26,6.08605302065663799737e-26,1.40151382936538064511e-33,4.05808589989193852911e-34,5.70486588180020251442e-34,4.97635802201763192995e-34,6.99579203304314927094e-34,4.97636892272454054146e-34,6.99578819734158003572e-34,3.57105071472034590488e-27,0.00000000000000000000e+00,3.57098672642303869100e-27,7.63331114878313397148e-30,0.00000000000000000000e+00,1.99684595317417410713e-29,0.00000000000000000000e+00,2.02299663738309741850e-20,1.17262008729923061889e-20,2.55804797709361679503e-24,1.64847727644910158516e-20,3.59611627022145398997e-24,2.94257357279688918773e-24,4.84268227145604058391e-26,4.84218926885687056126e-26,6.73461769015459767616e-28,1.54647760651522480994e-28,2.94217505838188055708e-24,2.94169638276591712449e-24,5.17950450773137683587e-26,1.15645618931246245360e-26,
1.86324631193155990279e-05,2.03982072564501647783e-20,1.32054117992694445432e-25,2.03965962037217489438e-20,3.99000773212677206426e-23,0.00000000000000000000e+00,1.11512073360587780718e-26,2.17095444367555429068e-23,0.00000000000000000000e+00,3.34770328171756300649e-23,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.07767090323807020657e-32,4.93914941699916183157e-32,7.61635818905938156616e-32,2.53240095188582389984e-22,1.35920339228391622379e-22,2.09594328191270450508e-22,1.59858921149718321829e-23,2.46508550242810832310e-23,1.59858648554123083267e-23,2.46508318296988825206e-23,1.32054117992694445432e-25,4.30252392003201673642e-26,6.63465538465646449725e-26,4.06898384295944436405e-26,6.27452819570790228699e-26,4.06897690442223592156e-26,6.27452229185345742857e-26,1.40818179571395018864e-33,3.82734913955615167452e-34,5.90191781607283921343e-34,4.69340884823333065880e-34,7.23741535695217930716e-34,4.69340084491034166671e-34,7.23740854709405408729e-34,3.46448496550618416262e-27,0.00000000000000000000e+00,3.46440760756323534726e-27,7.22533558065948720614e-30,0.00000000000000000000e+00,2.19954404846999699696e-29,0.00000000000000000000e+00,2.03965959971977840029e-20,1.10977754099616491502e-20,2.42095735867028700217e-24,1.71131671360126051809e-20,3.73320489623836551984e-24,2.90254367136678893069e-24,4.76051122309891582572e-26,4.75982810559464018577e-26,6.32998140086605483412e-28,4.99664286150672271663e-28,2.90215325534005394300e-24,2.90154288415766247667e-24,4.83445160999276709906e-26,3.47162301808402087497e-26,
